Reference ID,Hymn Number,Title (Myanmar),Title (English),Composer,Category,Scriptures,PDF,PPTX,Verse Count,Lyrics
23,12,"ညဦးယံ ဆုတောင်းကျူး","Evening prayer","N/A","ညဦးယံ","ဆာ၊ ၆၄း၅","files/hymn-23.pdf","files/hymn-23.pptx",5,"[Verse 1]
ယခုနေရောင်ကွယ်လွန်ပြီ ကယ်တင်ရှင်ကို ဆုတောင်း၏။
စောင့်ထိန်းကြည့်ရှု မစ၍ ငြိမ်သက်စွာ အိပ်ခွင့်ပေးပါ။

[Verse 2]
ယနေ့ပြုမိအပြစ်များ ကယ်တင်ရှင် ဖြေလွှတ်မူပါ။
ကျွန်ုပ်အား မစမူ၍ ကိုယ်တော်နှင့်သာ တူပါစေ။

[Verse 3]
မိဘမိတ်ဆွေ ချစ်သူများ ကိုယ်တော်နှင့်သာ နီးစေပါ။
သာယာထက်ကောင်းကင် အိမ်သို့ တူတကွ ပို့ဆောင်မူပါ။

[Verse 4]
ကျွန်ုပ်ခံရ ကောင်းကြီးများ ကိုယ်တော်ထံက သက်ရောက်ရာ။
ကျွန်ုပ်သက်ရှင်စေလိုငှာ အသေခံတော်မူရရှာ။

[Verse 5]
ညဦးယံ ချီးမွမ်းခြင်းများ ကျွန်ုပ်ပြုပါပြီဘုရား။
စဉ်းစားသော် ကိုယ်တော်ရှင်သည် အိုဘယ်လောက် ကောင်းမြတ်သနည်း။ (အာမင်)"
24,13,"ချီးမွမ်းခြင်းကျူး","Praise my soul the king of Heaven","Henry Smart (1813-1879)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၆၈း၃၁-၃၂","files/hymn-24.pdf","files/hymn-24.pptx",3,"[Verse 1]
ကောင်းကင်ဘုံရှင် ဘုရင်မြတ်အား ချီးမွမ်းကျူးရန် ချဉ်းကပ်ကြ။
ပြစ်လွှတ်၊ ရွေးနုတ်ကယ်တင်ရှင်အား၊ သံပြိုင်အေးကျူး ချီးမွမ်းကြ။
ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း ဘုရားရှင်အား ချီးမွမ်းကြ။

[Verse 2]
အနန္တမဟာကရုဏာ၊ ဒုက္ခစိတ်တွင် ကိန်းဝပ်ခါ၊
ကောင်းကြီးလျင်မြန်ပေးသော ရှင်အား၊ စဉ်မပြတ် ချီးမွမ်းကုန်ပါ။
ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း ဘုန်းတော်မြတ်ကို ချီးမွမ်းကြ။

[Verse 3]
ကောင်းကင်သားတို့ ကိုးကွယ်သည်နည်း၊ ကျွန်ုပ်တို့လည်း ဝတ်ပြုမည်။
ဝေနေယျ သတ္တဝါပေါင်းတို့ ဒူးထောက်လျက် ဦးညွှတ်ကြစို့။
ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း၊ ချီးမွမ်း  ကျေးဇူးတော်ကို ချီးမွမ်းဆို။ (အာမင်)"
25,14,"ထောမနာကျူး","N/A","Robert Simpson (1790-1832)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၆၆း၁-၉","files/hymn-25.pdf","files/hymn-25.pptx",6,"[Verse 1]
ဘုရားမှုဆောင် ကောင်းကင်ဘုံသား ဘုရားအရှင်မြတ်ကို၊
သာယာသံနှင့် ချီးမွမ်း မြှောက်စား မြတ်ဂုဏ်တော်မြွက်ဆို။

[Verse 2]
ကောင်းကင်ပြင်ဝယ် ထွန်းတောက်သောနေ၊ ညဉ့်လည်း သာယာသောလ
တာရာနက္ခတ်၊ ကြယ်ပေါင်းတို့လေ၊ ဘုရားချီးမွမ်း ထွန်းပ။

[Verse 3]
တောင်ကြီး တောင်ငယ်၊ တွားတတ်သောပိုး ကောင်းကင်ကျင်လည်သောငှက်
သားရဲ၊ သားယဉ်၊ ခပ်သိမ်းသော မျိုးဂုဏ်တော် ချီးမွမ်းထွန်းပ။

[Verse 4]
မြစ်ကြီးမြစ်ငယ်၊ ချောင်းဝ ချောင်းဖျား နေသော ငါးမျိုး လုံးစုံ
ရပ်ခေါင်းမြို့အုပ်၊ ဝန်ကြီး မင်းသား၊ ဘုရားချီးမွမ်းကြကုန်။

[Verse 5]
အပျိုကညာ သက်ငယ်လုံမ၊ လူပျို နို့စို့ ငယ်သား
ဘိုးကြီးဘွားကြီး ခေါင်းဖြူ အိုလှ ဘုရားချီးမွမ်းကုန်ပါ။

[Verse 6]
ဝေနေ ပုဂ္ဂိုလ်ရှိရှိသမျှ အသက်ရှူသော ခန္ဓာ
အယုတ် အမြတ် အမျိုး စစ၊ ဘုရားချီးမွမ်းကုန်ပါ။"
26,15,"ချီးမွမ်းကျူး","N/A","Carl M. vonWeber","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၁၇","files/hymn-26.pdf","files/hymn-26.pptx",3,"[Verse 1]
ကျေးဇူးတော်အမျိုး ခပ်သိမ်း ပေးသနားပိုင်သော သခင်
ကျေးဇူးကို မြေသားခပ်သိမ်း ထောမနာပြုကြ အစဉ်။

[Verse 2]
ဘုန်းတန်ခိုးတော်တိုင်း မသိ၊ မကြံမီ မြတ်သော ဘုရား၊
ကောင်းကင်သား ခပ်သိမ်းရှိရှိ ထောမနာပြုကြကုန်ပါ။

[Verse 3]
မြတ်ခမည်း၊ သားတော် ဝိညာဉ် ပေါင်းဖက်သော တဆူဘုရား၊
လူခပ်သိမ်း အပေါင်းတို့လျှင် ထောမနာြပု ကြကုန်ပါ။ (အာမင်)"
27,16,"ထောမနာများ","N/A","Genevan Psalter (1551-)","ဂုဏ်တော်ချီးမွမ်း","N/A","files/hymn-27.pdf","files/hymn-27.pptx",3,"[Verse 1]
ကောင်းကျိုးလုံးစုံ ပေးသောဘုရား၊ ခမည်းတော်၊ သားတော်၊ ဝိညာဉ်တော်။
အထက် အောက်ရှိ ရှိသတ္တဝါ၊ ဂုဏ်ကျေးဇူးတော်ကို ချီးမွမ်းလော့။

[Verse 2]
တစ်ဆူဘုရားဖြစ်တော်မူသော၊ ခမည်းတော်၊ သားတော်၊ ဝိညာဉ်တော်။
ဂုဏ်ကျေးဇူးတော်ကို ချီးမွမ်းကုန်၊ နိမိတ္တသတ္တဝါလုံးစုံ။

[Verse 3]
သုံးပါးပေါင်းလျက် ရှိတော်မူသော၊ ခမည်းတော်၊ သားတော်၊ ဝိညာဉ်တော်။
တစ်ဆူဘုရားကို ချီးမွမ်းကုန်၊ ဝေနေ၏ယျ သတ္တဝါလုံးစုံ။ (အာမင်)"
28,17,"သိမှတ်ဝင်ကျူး","N/A","William B. Bradbury (1816-1868)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၁၀","files/hymn-28.pdf","files/hymn-28.pptx",4,"[Verse 1]
မြေသားအပေါင်း ဘုရားမြတ်အား ရွှင်လန်းစွာ ကြွေးကြော်ကြကုန်ပါ၊
ကိုယ်တော်ြမတ်၏ အမှုတော်ကို ဝမ်းသာစွာ ဆောင်လျက် သီချင်းဆို၊
ဝမ်းသာစွာ ဆောင်လျက် သီချင်းဆို။

[Verse 2]
မြတ်ထာ၀ရဘုရားရှင်သာ၊ ကျွန်ုပ်တို့၏ ဘုရားရှင်ပါ၊
ဖြစ်တော်မူမှန်းကို သိမှတ်စဉ်၊ သီချင်းဆိုလျက် ထံတော်သို့ဝင်၊
သီချင်းဆိုလျက် ထံတော်သို့ဝင်။

[Verse 3]
ထိုအရှင်ကား ကျွန်ုပ်တို့ကို ဖန်ဆင်း၍ ကျေးဇူးပြုတော်မူ၊
ကျွန်ုပ်တို့၏ အရှင်မြတ်အား ဝမ်းမြောက်စွာ သီချင်းဆိုကုန်ပါ၊
ဝမ်းမြောက်စွာ သီချင်းဆိုကုန်ပါ။

[Verse 4]
ကျွန်ုပ်တို့သည် ကိုယ်တော်မြတ်လူ ဖြစ်လျက် ထံတော်တွင် ရွှင်စွာစု၊
ဘုရားမြတ်ကို ဗိမာန်တော်မှာ၊ တညီတညွတ် ချီးမွမ်းကုန်ပါ၊
တညီတညွတ် ချီးမွမ်းကုန်ပါ။"
29,18,"ဂုဏ်တော်ချီးမွမ်းကျူး","Joyful, Joyful We Adore Thee","Ludwig Van Beethoven (1770-1827)","ဂုဏ်တော်ချီးမွမ်း","N/A","files/hymn-29.pdf","files/hymn-29.pptx",4,"[Verse 1]
ဝမ်းမြောက်လှစွာ ချီးမွမ်းပါသည်၊ ဘုန်းကြီးဘုရား မေတ္တာရှင်၊
ပန်းတို့နေတွင် ပွင်းလင်းအလား၊ စိတ်ဝိညာဉ်များ ဖွင့်လျက်ထား၊
ယုံမှားခြင်းနှင့် ဝမ်းနည်းပြစ်များ ပယ်ရှင်းတော်မူပါ အဘ၊
ဝမ်းမြောက်ခြင်းစဉ်မြဲပေးအရှင် ကျွန်ုပ် စိတ်တွင် လင်းစေပါ။

[Verse 2]
ကောင်းကင်မြေကြီး ထွန်းပလျက်နေ ကိုယ်တော်လက်ချက် ဖော်ြပလေ၊
ကောင်းကင်သားများနှင့် ကြယ်များတို့၊ ကိုယ်တော် ပတ်လည်ချီးကျူးကြ၊
လယ်နှင့်သစ်တော တောင်နှင့် ချိုင့်ဝှမ်း၊ မြက်ခင်း ပန်းမန်နှင့် ပင်လယ်၊
စီးသောစမ်းရေ သီဆိုငှက်များ ချီးမွမ်းရန် နှိုးဆော်လျက်နေ။

[Verse 3]
ကိုယ်တော်သည် အမြဲ အပြစ်လွှတ် စဉ်မြဲကောင်းကြီးပေးလျက်နေ၊
ပျော်ရွှင်သက်တာ ကိုယ်တော်မှလာ၊ ငြိမ်သက်ခြင်း ပေးသောဘုရား၊
မေတ္တာခိုလှုံသူများ အားလုံး ကိုယ်တော်ရှင်အဘ ပိုင်ပေး၊
ကျွန်ုပ်တို့ချင်း ချစ်ရန်သင်ပေး ဝမ်းမြောက်ခြင်းကို တွေ့စေပါ။

[Verse 4]
နံနက်ယံကြယ်များ ကျူးရာတွင် လူသားများလည်း တူပါဝင်၊
အဘမေတ္တာ ကျွန်တို့လွှမ်းမိုး လူတို့ပေါ် မေတ္တာအုပ်စိုး၊
တိုက်ခိုက်ခြင်းဝယ် အောင်မြင်သူတို့ စဉ်မြဲ ကျူးလျက် ရှေ့ချီတက်၊
သက်တာ၏ အောင်မြင်သီချင်းသံ ဝမ်းမြောက်စွာ ထက်သို့ယူဆောင်။ (အာမင်)"
30,19,"၁၄၈ ခုမြောက် ဆာလံ","N/A","N/A","ဂုဏ်တော်ချီးမွမ်း","N/A","files/hymn-30.pdf","files/hymn-30.pptx",4,"[Verse 1]
မဆုံး သုခနိုင်ငံ ဘုရားကို ချီပင့်ကြ၊
သီချင်းသံနှင့် ချီးမွမ်း ကောင်းကင်ကြယ်တို့ထက်က၊
ဟစ်ကြော်ကြလေ အိုခေရုဗိမ်ဟစ်ကြော်ကြလေ၊
အိုခေရုဗိမ်၊ အိုသရဖိမ်၊ ချီးမွမ်းကုန်လေ။

[Verse 2]
ညဉ့်၌ သာယာသောလ၊ နေ့၌ ထွန်းလင်းသောနေ၊
တောက်ပသော နက္ခတ်များ ကိုယ်တော်ကို ချီးမွမ်းလေ၊
ချီးမွမ်းကြကုန်၊ ကောင်းကင်ထပ်ထပ်၊ ချီးမွမ်းကြကုန်၊
ကောင်းကင်ထပ်ထပ်၊ လေမိုးရဟပ်၊ ထက်ရေလုံးလုံး။

[Verse 3]
ကိုယ်တော် လူစု၊ စွမ်းအားထူးလျှင် ချီးမြောက်တော်မူ၊
အထံတော်၌ နေကြ ရွေးဣသရေလလူ၊
အို ဟစ်ကြော်လေ ကျေးဇူးတင်ခြင်း၊ အိုဟစ်ကြော်လေ၊
ကျေးဇူးတင်ခြင်း၊ ရွှင်လန်းခြင်းနှင့် ချီးမွမ်းကုန်လေ။

[Verse 4]
ခမည်းတော် သားတော်နှင့် သန့်ရှင်းသော ဝိညာဉ်တော်၊
သုံးပါးတစ်ဆူ သခင်၊ ပျပ်ဝပ်ရှိခိုးကြလော့၊
နောက်နောင်မစဲ၊ ခုမှစ၍ နောက်နောင်မစဲ
ခုမှစ၍ ရှေ့က ကဲ့သို့ ချီးမွမ်းစေမြဲ။ (အာမင်)"
31,20,"ထောမနာ သီချင်း","N/A","N/A","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၀၃","files/hymn-31.pdf","files/hymn-31.pptx",5,"[Verse 1]
ဧကသခင် ဘုရားမြတ်ကို အစဉ်ချီးမွမ်းခြင်း ပြုကြလော့၊
သန့်ရှင်းသော နာမတော်မြတ်ကို အစဉ်ချီးမွမ်းခြင်း ပြုကြလော့။

[Verse 2]
ကျေးဇူးတော်ြမတ် အပေါင်းတို့ကို အစဉ်အောက်မေ့ ချီးမွမ်းကြလော့၊
အပြစ်ဖြေခြင်း အမှုတော်ကို ချီးမွမ်းထောမနာ ပြုကြလော့။

[Verse 3]
ရောဂါကင်းစေ တန်ခိုးတော်ကို အစဉ်အောက်မေ့ ချီးမွမ်းကြလော့၊
ပျက်စီးခြင်းမှ ရွေးခြင်းမှုကို ချီးမွမ်းထောမနာ ပြုကြလော့။

[Verse 4]
ခေါင်းကို ရစ်ပတ် ကရုဏာကို အစဉ်အောက်မေ့ ချီးမွမ်းကြလော့၊
ကောင်းစွာ ကျွေးသော ဘုရားမြတ်ကို ချီးမွမ်းထောမနာ ပြုကြလော့။

[Verse 5]
စိတ်အေးချမ်းသာခြင်းများ အတွက် အစဉ်ချီးမွမ်းခြင်း ပြုကြလော့၊
ဧကသခင် ဘုရားမြတ်ကို ချီးမွမ်းထောမနာ ပြုကြလော့။ (အာမင်)"
32,21,"ချီးမွမ်းခြင်းကျူး","N/A","Lowell Mason (1792-1872)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၀၇း၂၁-၂၂","files/hymn-32.pdf","files/hymn-32.pptx",4,"[Verse 1]
မိုးအောက်တွင်နေ လူမျိုးအပေါင်း ဘုရားမြတ်ကို ချီးမွမ်းကြကုန်၊
ဘာသာစကားမျိုးမျိုးတွင်ပေး၊ ဝမ်းမြောက်စွာ သီချင်းဆိုပါစေ။

[Verse 2]
ကရုဏာတော် အစဉ်တည်၏ ကတိတော်များ မြဲအံ့သတည်း၊
ချီးမွမ်းခြင်းသံ မြေပြင်လုံးလွင့်သွားပါစေ၊ ကမ္ဘာထက်ဆုံး။

[Verse 3]
မှန်သော ဘုရား ကိုးကွယ်သူများ၊ ရွှင်လန်းစွာ သီချင်းဆိုကုန်ပါ၊
ဝမ်းနည်းစိတ်ပူပန်ခြင်း ပယ်ရှောင် ကရုဏာတော်ချီးမွမ်းကြကုန်။

[Verse 4]
ဤလောကတွင် ဒုက္ခခံစဉ် ကောင်းကင်ချမ်းသာ မြတ်ကို မျှော်လင့်၊
ဘုရားကျေးဇူးအောက်မေ့ ခိုလှုံ၊ သီချင်းဆိုလျက် ဝမ်းမြောက်ကြကုန်။ (အာမင်)"
33,22,"ဘုန်းတော်ချီးကျူး","With one consent let all the earth","Genevan Psalter (1551)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၄၅","files/hymn-33.pdf","files/hymn-33.pptx",4,"[Verse 1]
မြေကြီးပေါ်တွင် လူမျိုး အပေါင်း၊ ဘုရားသခင်ကို ချီးမွမ်းကုန်၊
ရိုသေကြောက်ရွံ့ ချစ်ခင်မြတ်နိုး ဘုန်းတော်မြတ်ကို သီချင်းမြွက်ဆို။

[Verse 2]
ကိုယ်တော်သာလျှင် ဘုရားမှန်၏၊ လူမျိုးခပ်သိမ်းကို ဖန်ဆင်းပြီ၊
သိုးစုတော်ဖို့ ကျွန်ုပ်တို့ကို ရွေးချယ်စောင့်ထိန်း၍ ချစ်ကြည်ညို။

[Verse 3]
ထိုကြောင့် သန့်ရှင်းဗိမာန်တော်သို့ ရွှင်လန်းစိတ်ရှိ စည်းဝေးကြစို့၊
နာမတော်မြတ်ကို ထောမနာ ကျေးဇူးတော်ကို သီချင်းဆိုကြ။

[Verse 4]
မေတ္တာတော်သည် အတုမရှိ ကရုဏာတော်အစဉ်တည်၏၊
သစ္စာတော်သည် တည်မြဲခဲ့ပြီး၊ ကမ္ဘာဆက်ဆက်မြဲအံ့သတည်း။ (အာမင်)"
34,23,"ကိုယ်တော်ကို ချီးမွမ်းကြလော့ကျူး","Praise Him! Praise Him","Chester G. Allen (1838-1878)","ဂုဏ်တော်ချီးမွမ်း","ဆာ၊ ၁၄၆း၂","files/hymn-34.pdf","files/hymn-34.pptx",3,"[Verse 1]
ချီးမွမ်း ချီးမွမ်း၊ ကျွန်ုပ်တို့၏ ကယ်တင်ပိုင်ရှင်
လူအပေါင်းတို့ မေတ္တာတော်ကို ကြွေးကြော်
ဘုန်းအာနုဘော် ကိုယ်တော်၌ ရှိစေသတည်းဟု
ကောင်းကင်တမန်မင်းများတို့ ပြောကြားလော့၊
သိုးထိန်းကဲ့သို့ ယေရှုသည် သူငယ်များကို
တစ်နေ့လုံး လက်တော်နှင့် ပွေ့လျက်ဆောင်၏၊
ချီးမွမ်း၊ ချီးမွမ်း၊ ဂုဏ်သရေအကြောင်းကို ပြောပါ၊
ချီးမွမ်း၊ ချီးမွမ်း၊ စဉ်မပြတ် သီချင်းဆို။

[Verse 2]
ချီးမွမ်း ချီးမွမ်း ကျွန်ုပ်တို့၏ ကယ်တင်ပိုင်ရှင်၊
ကိုယ်တော်မြတ်သည် လက်ဝါးကပ်တိုင်ပေါ်မှာ၊
ကျွန်ုပ်တို့အပြစ်များကြောင့် ခံထိုက်သောဒဏ်ပင်၊
ခံတော်မူပြီ အမှန်ကယ်တော်မူ၏
ကျွန်ုပ်တို့၏ ဝမ်းနည်းခြင်းဆောင်တော်မူပြီ
မေတ္တာတော်ကို ချီးမွမ်း၍ မကုန်ပါ၊
ချီးမွမ်း၊ ချီးမွမ်း၊ ဂုဏ်သရေအကြောင်းကို ပြောပါ၊
ချီးမွမ်း၊ ချီးမွမ်း၊ စဉ်မပြတ် သီချင်းဆို။

[Verse 3]
ချီးမွမ်း၊ ချီးမွမ်း ကျွန်ုပ်တို့၏ ကယ်တင်ပိုင်ရှင်၊
ကောင်းကင်ဘုံမှာ နာမတော် ချီးမွမ်းကြ၊
သခင်ယေရှု စဉ်မပြတ်အုပ်စိုးတော်မူမည်၊
သရဖူကို ခေါင်းပေါ်မှာ ဆောင်း၏
ကိုယ်တော်ကြွလာရန် သူတို့ကို အောင်မြင်ခြင်းငှါ
ဘုန်းတန်ခိုးကိုယ်တော်၌ ရှိစေသတည်း၊
ချီးမွမ်း၊ ချီးမွမ်း၊ ဂုဏ်သရေအကြောင်းကို ပြောပါ၊
ချီးမွမ်း၊ ချီးမွမ်း၊ စဉ်မပြတ် သီချင်းဆို။"
35,24,"ထောမနာကျူး","N/A","J. P. Halbrook","ဂုဏ်တော်ချီးမွမ်း","N/A","files/hymn-35.pdf","files/hymn-35.pptx",3,"[Verse 1]
မြတ်စွာ ဘုရားရှင်စော အတုမရှိ မပေါ်၊
ချီးမွမ်းကုန်လော့ ကိုယ်တော်ဘုရားမှန်လေ၊
ကိုးကွယ်ကိုးစားရာပေ၊ လူအပေါင်း မဆိုင်းမနှေး၊ ဝန်ခံပါစေ၊

[Verse 2]
ယေရှုမျက်နှာတော်မှာ ဘုန်းတော် ရောင်ခြည်ထွန်းရာ၊
မဟာမေတ္တာ ထိုမြတ်လှသော အလင်း သိစေသော
ဉာဏ်အလျင် မြေကြီး အစွန်းတိုင်လျှင် လွှတ်ပါ အရှင်။

[Verse 3]
ပြစ်ရှိသူ သတ္တဝါ ချွတ်တော်မူခြင်း မေတ္တာ၊
ဝန်ခံကုန်ကြ နာမတော်အား ရိုသေလေးမြတ်ဖွယ်၊
ရာြဖစ်စေ ကိုယ်တော်ဘုရား မှန်ပေ၊ ချီးမွမ်းကုန်လေ။"
36,25,"ဘုန်းတော် ခိုလှုံကျူး","O Worship the King","Johann M. Haydn (1737-1806)","ဂုဏ်တော်ချီးမွမ်း","N/A","files/hymn-36.pdf","files/hymn-36.pptx",4,"[Verse 1]
ဘုန်းတော်ရှင်ဘုရင်၊ ကိုးကွယ်ဝတ်ပြုကြ၊
တန်ခိုးတော် ချစ်ခြင်းချီးမွမ်းလျက် သီကြ
ကွယ်ကာလျက် စောင့်မသောအရှင် ဖြစ်ပေ၏၊
ဘုန်းတော်နှင့် ပြည့်စုံလျက် ချီးမြှောက်ခံထိုက်၏။

[Verse 2]
ကောင်းကင်ဘုံ အလင်းပြည့်စုံသော ဘုရား
အာနုဘော်တော်ကို ကြေညာလျက် သီကြ
မိုးကြိုးသံနှင့်တူသော အမျက်တော်ထွက်သည်
စီရင်တော်မူချက်သည် နက်နဲလှပေ၏။

[Verse 3]
အံ့ဩဖွယ်ရာများ ပြည့်ဝသောမြေကြီး၊
အနန္တတန်ခိုး ဖန်ဆင်းတော်မူပြီ
မလွဲနိုင်သော စီရင်ချက်အားဖြင့်တည်လျက်
ပတ်ဝန်းကျင်၌ ပင်လယ်နှင့် ဝန်းရံစေပြီ။

[Verse 4]
ကြည့်ရှုတော်မူသော ဂုဏ်ကျေးဇူးတော်ကို
ဖော်ပြသော သက်သေများပြားစွာ ရှိ၏
အသက်နှင့် အလင်း၊ မိုးရေ သစ်ပင်တောင်လည်း
လူတို့ကို ကြည့်ရှုတော်မူကြောင်းကို ပြ၏။ (အာမင်)"
37,26,"အနန္တတန်ခိုးရှင် ချီးမြှောက်ကျူး","Come Thou Almighty King","Folice De Guardini (1716-1796)","ဂုဏ်တော်ချီးမွမ်း","၁ ယော၊ ၅း၇","files/hymn-37.pdf","files/hymn-37.pptx",5,"[Verse 1]
တန်ခိုးအနန္တရှင်၊ ကြွလာမဟာဘုရင်၊
နာမတော်အား ကျွန်ုပ်တို့ ချီးမွမ်းရန် မစတော်မူ အဘ
အောင်မြင်ဘုန်းနှင့် တကွ စိုးစံမူပါ။

[Verse 2]
ကျွန်ုပ်တို့ ယေရှုရှင် အကွယ်အကာ ကြွဆင်း၊
မလဲအံ့ငှာ ရန်သူတို့ လက်ထဲက လွတ်မည်အကြောင်း ကယ်မ
ကိုယ်တော်သာ မှီတွယ်ရာ နာယူမူပါ။

[Verse 3]
နှုတ်ကပတ်တော် ကြွလာ ကျွန်ုပ်တို့ ပတ္တနာ
နားညောင်းတော်မူ ကိုယ်တော်၏ လူအပေါင်း တရားအကျိုးမြင်အောင်
ကောင်းချီးများစွာ သွန်းလောင်း ဆင်းသက်တော်မူ။

[Verse 4]
အိုဉပဇျာယ်ဆရာ၊ သက်သေတော်ခံခြင်းငှာ၊
ကြွပါ ယခု တန်ခိုးခပ်သိမ်းရှိသော မဟာမြတ် ဝိညာဉ်တော်
အကျွန်ုပ်တို့အပေါ် အုပ်စိုးခြင်းပြ။

[Verse 5]
သုံးပါးတစ်ဆူ ဘုရား၊ ကိုယ်တော်အရှင်မြတ်အား
ချစ်ခင်မှီဝဲ အထက်ဘုံ၌ ဖူးမြော် တန်ခိုးဘုန်းအာနုဘော်
ရှိတော်မူပါစေသော အစဉ်အမြဲ။ (အာမင်)"
